SOURCEID,SAMPLEID,LONWGS84,LATWGS84,UHDICM,LHDICM,ORCDRC,BLD
Alterra_1458,1458_4,4.755136333,51.95339994,29,38,278.4222738,NA
Alterra_1463,1463_1,4.851724223,52.00264111,3,8,187.3549884,0.564
Alterra_1463,1463_2,4.851724223,52.00264111,18,23,90.48723898,0.69
Alterra_1463,1463_3,4.851724223,52.00264111,45,50,428.6542923,0.206
Alterra_1463,1463_4,4.851724223,52.00264111,65,70,154.8723898,0.164
Alterra_1466,1466_1,4.667197829,51.97608479,3,8,116.0092807,NA
Alterra_1466,1466_2,4.667197829,51.97608479,10,18,50.46403712,NA
Alterra_1466,1466_3,4.667197829,51.97608479,22,30,24.36194896,NA
Alterra_1466,1466_4,4.667197829,51.97608479,35,45,12.18097448,NA
Alterra_1466,1466_5,4.667197829,51.97608479,60,90,386.3109049,NA
Alterra_1466,1466_6,4.667197829,51.97608479,100,130,337.0069606,NA
Alterra_1472,1472_1,4.660265979,51.9906934,3,20,143.8515081,NA
Alterra_1472,1472_2,4.660265979,51.9906934,23,30,300.4640371,NA
Alterra_1472,1472_3,4.660265979,51.9906934,30,40,452.4361949,NA
Alterra_1472,1472_4,4.660265979,51.9906934,40,50,348.0278422,NA
Alterra_1472,1472_5,4.660265979,51.9906934,55,70,16.2412993,NA
Alterra_1472,1472_6,4.660265979,51.9906934,70,80,214.6171694,NA
Alterra_1472,1472_7,4.660265979,51.9906934,80,120,458.2366589,NA
Alterra_1474,1474_2,4.632409511,51.94162042,10,20,55.10440835,NA
Alterra_1474,1474_3,4.632409511,51.94162042,25,40,16.82134571,NA
Alterra_1474,1474_4,4.632409511,51.94162042,45,60,98.60788863,NA
Alterra_1474,1474_5,4.632409511,51.94162042,60,75,203.0162413,NA
Alterra_1474,1474_6,4.632409511,51.94162042,75,100,179.8143852,NA
Alterra_1474,1474_7,4.632409511,51.94162042,100,120,307.424594,NA
Alterra_1478,1478_1,4.465901597,51.84146712,12,17,42.34338747,NA
Alterra_1478,1478_3,4.465901597,51.84146712,32,37,13.34106729,NA
Alterra_1478,1478_4,4.465901597,51.84146712,57,62,7.540603248,NA
Alterra_1478,1478_5,4.465901597,51.84146712,72,77,6.380510441,NA
Alterra_1478,1478_6,4.465901597,51.84146712,92,97,8.700696056,NA
Alterra_1479,1479_1,4.582598426,51.82380813,5,10,69.02552204,NA
Alterra_1479,1479_2,4.582598426,51.82380813,20,25,23.78190255,NA
Alterra_1479,1479_4,4.582598426,51.82380813,42,47,10.44083527,NA
Alterra_1479,1479_5,4.582598426,51.82380813,60,65,16.2412993,NA
Alterra_1483,1483_1,4.494750078,51.84294841,0,33,16.2412993,NA
Alterra_1483,1483_2,4.494750078,51.84294841,33,52,7.540603248,NA
Alterra_1483,1483_3,4.494750078,51.84294841,52,76,4.060324826,NA
Alterra_1483,1483_4,4.494750078,51.84294841,76,100,7.540603248,1.49
Alterra_1485,1485_1,4.558196935,51.91226705,0,6,59.74477958,NA
Alterra_1485,1485_2,4.558196935,51.91226705,6,20,41.76334107,NA
Alterra_1485,1485_3,4.558196935,51.91226705,20,32,20.30162413,NA
Alterra_1485,1485_4,4.558196935,51.91226705,32,70,4.64037123,NA
Alterra_1485,1485_8,4.558196935,51.91226705,125,145,31.9025522,NA
Alterra_1485,1485_9,4.558196935,51.91226705,145,160,12.76102088,NA
Alterra_1493,1493_1,4.574167535,52.00559032,0,32,19.14153132,NA
Alterra_1493,1493_2,4.574167535,52.00559032,32,40,2.320185615,NA
Alterra_1493,1493_3,4.574167535,52.00559032,40,46,0,NA
Alterra_1493,1493_4,4.574167535,52.00559032,46,65,4.060324826,NA
Alterra_1493,1493_5,4.574167535,52.00559032,65,88,7.540603248,NA
Alterra_1493,1493_6,4.574167535,52.00559032,88,105,11.02088167,NA
Alterra_1493,1493_7,4.574167535,52.00559032,105,120,4.64037123,NA
Alterra_1494,1494_1,4.480940532,51.98828042,0,25,46.9837587,NA
Alterra_1494,1494_2,4.480940532,51.98828042,25,50,42.92343387,NA
Alterra_1494,1494_3,4.480940532,51.98828042,50,67,18.56148492,NA
Alterra_1494,1494_4,4.480940532,51.98828042,67,80,24.94199536,0.59
Alterra_1494,1494_5,4.480940532,51.98828042,82,95,48.14385151,0.15
Alterra_1494,1494_6,4.480940532,51.98828042,95,132,410.6728538,0.13
Alterra_1494,1494_7,4.480940532,51.98828042,132,160,34.22273782,0.57
Alterra_1500,1500_1,4.382348085,51.85624262,5,20,25.52204176,NA
Alterra_1500,1500_2,4.382348085,51.85624262,25,35,13.92111369,NA
Alterra_1500,1500_3,4.382348085,51.85624262,40,70,6.380510441,NA
Alterra_1500,1500_4,4.382348085,51.85624262,70,110,13.34106729,NA
Alterra_1506,1506_1,4.361696164,52.02990828,5,15,64.38515081,NA
Alterra_1506,1506_3,4.361696164,52.02990828,40,60,1.160092807,NA
Alterra_1506,1506_4,4.361696164,52.02990828,90,110,4.64037123,NA
Alterra_1516,1516_1,4.447248564,51.96338705,3,21,89.32714617,NA
Alterra_1516,1516_2,4.447248564,51.96338705,21,27,49.88399072,NA
Alterra_1516,1516_3,4.447248564,51.96338705,27,34,26.68213457,NA
Alterra_1516,1516_4,4.447248564,51.96338705,34,60,4.64037123,NA
Alterra_1516,1516_5,4.447248564,51.96338705,60,90,5.220417633,NA
Alterra_1516,1516_6,4.447248564,51.96338705,90,110,4.64037123,NA
Alterra_1520,1520_1,4.338056423,51.95347488,0,25,61.48491879,NA
Alterra_1520,1520_2,4.338056423,51.95347488,25,35,15.0812065,NA
Alterra_1520,1520_3,4.338056423,51.95347488,35,48,6.380510441,NA
Alterra_1520,1520_4,4.338056423,51.95347488,48,70,7.540603248,NA
Alterra_1520,1520_5,4.338056423,51.95347488,70,120,1.160092807,NA
Alterra_1526,1526_2,4.394082833,51.95270294,7,20,40.60324826,NA
Alterra_1526,1526_3,4.394082833,51.95270294,20,36,11.02088167,NA
Alterra_1526,1526_4,4.394082833,51.95270294,36,50,141.5313225,NA
Alterra_1526,1526_5,4.394082833,51.95270294,60,80,486.6589327,NA
Alterra_1526,1526_6,4.394082833,51.95270294,90,110,426.9141531,NA
Alterra_1526,1526_7,4.394082833,51.95270294,110,140,482.5986079,NA
Alterra_1526,1526_8,4.394082833,51.95270294,200,250,520.3016241,NA
Alterra_1527,1527_1,4.377558277,51.9565173,3,15,138.0510441,NA
Alterra_1527,1527_2,4.377558277,51.9565173,15,21,225.0580046,NA
Alterra_1527,1527_3,4.377558277,51.9565173,21,27,49.30394432,NA
Alterra_1527,1527_4,4.377558277,51.9565173,27,40,240.7192575,NA
Alterra_1527,1527_5,4.377558277,51.9565173,40,52,429.2343387,NA
Alterra_1527,1527_6,4.377558277,51.9565173,52,83,494.199536,NA
Alterra_1527,1527_7,4.377558277,51.9565173,83,120,508.7006961,NA
Alterra_1545,1545_1,5.231569145,51.94825389,10,20,14.50116009,NA
Alterra_1545,1545_2,5.231569145,51.94825389,35,45,6.960556845,NA
Alterra_1545,1545_3,5.231569145,51.94825389,60,70,4.64037123,NA
Alterra_1545,1545_4,5.231569145,51.94825389,95,100,2.900232019,NA
Alterra_1546,1546_1,5.302116898,51.94639354,0,25,16.82134571,NA
Alterra_1546,1546_3,5.302116898,51.94639354,45,55,13.34106729,NA
Alterra_1546,1546_4,5.302116898,51.94639354,60,70,12.18097448,NA
Alterra_1546,1546_5,5.302116898,51.94639354,80,100,12.76102088,NA
Alterra_1562,1562_2,5.278044579,52.03665982,9,25,30.7424594,NA
Alterra_1562,1562_3,5.278044579,52.03665982,25,37,34.22273782,NA
Alterra_1562,1562_4,5.278044579,52.03665982,37,43,75.40603248,NA
Alterra_1562,1562_5,5.278044579,52.03665982,43,60,9.280742459,NA
Alterra_1562,1562_6,5.278044579,52.03665982,60,80,4.060324826,NA
Alterra_1576,1576_1,5.098457878,51.88382604,0,18,12.76102088,NA
Alterra_1576,1576_2,5.098457878,51.88382604,18,52,6.380510441,NA
Alterra_1576,1576_3,5.098457878,51.88382604,52,90,1.160092807,NA
Alterra_1576,1576_4,5.098457878,51.88382604,90,120,2.320185615,NA
Alterra_1582,1582_1,5.061206382,51.91339012,5,32,15.0812065,NA
Alterra_1582,1582_2,5.061206382,51.91339012,32,40,5.800464037,NA
Alterra_1582,1582_3,5.061206382,51.91339012,40,48,4.64037123,NA
Alterra_1582,1582_4,5.061206382,51.91339012,48,67,4.64037123,NA
Alterra_1582,1582_5,5.061206382,51.91339012,67,87,5.220417633,NA
Alterra_1582,1582_6,5.061206382,51.91339012,87,106,6.960556845,NA
Alterra_1584,1584_1,5.034463696,51.91340281,3,19,71.34570766,NA
Alterra_1584,1584_2,5.034463696,51.91340281,19,37,30.7424594,NA
Alterra_1584,1584_3,5.034463696,51.91340281,37,48,27.26218097,NA
Alterra_1584,1584_4,5.034463696,51.91340281,48,53,5.220417633,NA
Alterra_1584,1584_5,5.034463696,51.91340281,53,68,5.220417633,NA
Alterra_1584,1584_6,5.034463696,51.91340281,68,84,8.120649652,NA
Alterra_1584,1584_7,5.034463696,51.91340281,84,94,4.64037123,NA
Alterra_1584,1584_8,5.034463696,51.91340281,94,137,13.92111369,NA
Alterra_1603,1603_1,5.107206166,51.83171467,0,28,13.92111369,NA
Alterra_1603,1603_2,5.107206166,51.83171467,28,43,5.800464037,NA
Alterra_1603,1603_3,5.107206166,51.83171467,43,58,3.480278422,NA
Alterra_1603,1603_4,5.107206166,51.83171467,58,81,3.480278422,NA
Alterra_1603,1603_5,5.107206166,51.83171467,81,100,6.380510441,NA
Alterra_1612,1612_1,4.887128243,51.88365602,3,12,140.3712297,NA
Alterra_1612,1612_2,4.887128243,51.88365602,12,19,94.54756381,NA
Alterra_1612,1612_3,4.887128243,51.88365602,19,32,58.58468677,NA
Alterra_1612,1612_5,4.887128243,51.88365602,37,49,278.4222738,NA
Alterra_1612,1612_6,4.887128243,51.88365602,49,55,150.812065,NA
Alterra_1612,1612_7,4.887128243,51.88365602,55,76,20.30162413,NA
Alterra_1614,1614_2,4.971318821,51.92065673,3,13,87.00696056,NA
Alterra_1614,1614_3,4.971318821,51.92065673,13,30,38.86310905,NA
Alterra_1614,1614_4,4.971318821,51.92065673,35,70,273.7819026,NA
Alterra_1614,1614_5,4.971318821,51.92065673,70,90,313.8051044,NA
Alterra_1615,1615_2,4.936471153,51.902192,3,27,44.08352668,NA
Alterra_1615,1615_3,4.936471153,51.902192,27,42,9.280742459,NA
Alterra_1615,1615_4,4.936471153,51.902192,42,56,7.540603248,NA
Alterra_1615,1615_5,4.936471153,51.902192,56,72,3.480278422,NA
Alterra_1615,1615_6,4.936471153,51.902192,72,110,2.320185615,NA
Alterra_1619,1619_1,5.150964124,51.98056718,0,23,26.10208817,NA
Alterra_1619,1619_2,5.150964124,51.98056718,23,44,9.280742459,NA
Alterra_1619,1619_3,5.150964124,51.98056718,44,73,4.64037123,NA
Alterra_1619,1619_4,5.150964124,51.98056718,73,100,3.480278422,NA
Alterra_1630,1630_1,5.080071022,51.96026988,5,10,89.32714617,NA
Alterra_1630,1630_2,5.080071022,51.96026988,20,25,16.2412993,NA
Alterra_1630,1630_3,5.080071022,51.96026988,32,37,24.94199536,NA
Alterra_1630,1630_4,5.080071022,51.96026988,52,57,286.5429234,NA
Alterra_1632,1632_1,5.15909864,52.01249127,5,10,74.82598608,NA
Alterra_1632,1632_2,5.15909864,52.01249127,20,25,17.40139211,NA
Alterra_1632,1632_3,5.15909864,52.01249127,40,45,1.740139211,NA
Alterra_1632,1632_4,5.15909864,52.01249127,50,55,15.0812065,NA
Alterra_1632,1632_5,5.15909864,52.01249127,70,75,19.14153132,NA
Alterra_1639,1639_1,4.767385325,51.88802902,3,20,157.1925754,NA
Alterra_1639,1639_2,4.767385325,51.88802902,23,40,437.9350348,NA
Alterra_1639,1639_3,4.767385325,51.88802902,40,60,451.2761021,NA
Alterra_1639,1639_4,4.767385325,51.88802902,70,90,447.7958237,NA
Alterra_1640,1640_1,4.973018345,51.98861434,3,14,36.54292343,NA
Alterra_1640,1640_2,4.973018345,51.98861434,14,35,15.6612529,NA
Alterra_1640,1640_3,4.973018345,51.98861434,35,65,12.18097448,NA
Alterra_1640,1640_4,4.973018345,51.98861434,65,85,99.76798144,NA
Alterra_1641,1641_1,5.020120863,52.01456688,0,20,66.70533643,NA
Alterra_1641,1641_2,5.020120863,52.01456688,20,38,34.80278422,NA
Alterra_1641,1641_3,5.020120863,52.01456688,38,58,19.14153132,NA
Alterra_1641,1641_4,5.020120863,52.01456688,58,75,12.18097448,NA
Alterra_1641,1641_5,5.020120863,52.01456688,75,90,15.6612529,NA
Alterra_1647,1647_1,4.765062275,51.81440045,7,15,60.32482599,NA
Alterra_1647,1647_2,4.765062275,51.81440045,15,27,32.48259861,NA
Alterra_1647,1647_3,4.765062275,51.81440045,27,50,13.34106729,NA
Alterra_1647,1647_4,4.765062275,51.81440045,55,70,11.02088167,NA
Alterra_1647,1647_5,4.765062275,51.81440045,70,80,27.26218097,NA
Alterra_1647,1647_6,4.765062275,51.81440045,80,100,34.22273782,NA
Alterra_1652,1652_1,5.840879275,51.87728151,0,23,24.94199536,NA
Alterra_1652,1652_2,5.840879275,51.87728151,23,46,6.960556845,NA
Alterra_1652,1652_3,5.840879275,51.87728151,46,64,5.800464037,NA
Alterra_1653,1653_1,5.792472801,51.88819972,0,25,38.28306265,NA
Alterra_1653,1653_2,5.792472801,51.88819972,25,53,18.56148492,NA
Alterra_1653,1653_3,5.792472801,51.88819972,53,95,12.18097448,NA
Alterra_1653,1653_4,5.792472801,51.88819972,95,120,5.220417633,NA
Alterra_1675,1675_1,6.517211377,52.16324078,6,16,25.52204176,NA
Alterra_1675,1675_2,6.517211377,52.16324078,16,45,12.18097448,NA
Alterra_1675,1675_3,6.517211377,52.16324078,45,62,0,NA
Alterra_1675,1675_4,6.517211377,52.16324078,62,70,1.160092807,NA
Alterra_1675,1675_5,6.517211377,52.16324078,70,90,0,NA
Alterra_1689,1689_1,6.614876611,52.23588257,0,20,29.00232019,NA
Alterra_1689,1689_2,6.614876611,52.23588257,20,38,33.64269142,NA
Alterra_1689,1689_3,6.614876611,52.23588257,38,52,24.94199536,NA
Alterra_1689,1689_4,6.614876611,52.23588257,52,57,5.800464037,NA
Alterra_1689,1689_5,6.614876611,52.23588257,57,70,16.2412993,NA
Alterra_1689,1689_6,6.614876611,52.23588257,70,105,2.320185615,NA
Alterra_1689,1689_7,6.614876611,52.23588257,105,115,0.580046404,NA
Alterra_1714,1714_1,6.209826302,52.03994743,0,25,16.82134571,NA
Alterra_1714,1714_2,6.209826302,52.03994743,25,45,10.44083527,NA
Alterra_1714,1714_3,6.209826302,52.03994743,45,60,5.800464037,NA
Alterra_1714,1714_4,6.209826302,52.03994743,60,80,1.740139211,NA
Alterra_1714,1714_5,6.209826302,52.03994743,100,120,2.320185615,NA
Alterra_1721,1721_1,6.13869597,52.07457895,10,20,18.56148492,NA
Alterra_1721,1721_2,6.13869597,52.07457895,40,50,12.76102088,NA
Alterra_1721,1721_3,6.13869597,52.07457895,75,90,3.480278422,NA
Alterra_1732,1732_1,6.077300361,52.05661847,0,3,28.42227378,NA
Alterra_1732,1732_2,6.077300361,52.05661847,3,32,10.44083527,NA
Alterra_1732,1732_3,6.077300361,52.05661847,32,55,2.320185615,NA
Alterra_1732,1732_4,6.077300361,52.05661847,55,100,0.580046404,NA
Alterra_1739,1739_1,6.210304081,52.24811417,0,15,27.26218097,NA
Alterra_1739,1739_2,6.210304081,52.24811417,15,36,23.20185615,NA
Alterra_1739,1739_3,6.210304081,52.24811417,36,50,23.78190255,NA
Alterra_1739,1739_4,6.210304081,52.24811417,52,64,11.02088167,NA
Alterra_1739,1739_5,6.210304081,52.24811417,64,90,7.540603248,NA
Alterra_1739,1739_6,6.210304081,52.24811417,90,120,4.060324826,NA
Alterra_1756,1756_1,6.119395935,52.25877941,0,25,9.860788863,NA
Alterra_1756,1756_2,6.119395935,52.25877941,30,60,4.64037123,NA
Alterra_1756,1756_3,6.119395935,52.25877941,60,100,3.480278422,NA
Alterra_1762,1762_1,6.105766764,52.25832382,0,30,24.94199536,NA
Alterra_1762,1762_2,6.105766764,52.25832382,30,65,5.220417633,NA
Alterra_1762,1762_3,6.105766764,52.25832382,65,75,4.64037123,NA
Alterra_1762,1762_4,6.105766764,52.25832382,75,90,4.64037123,NA
Alterra_1762,1762_5,6.105766764,52.25832382,100,120,0.580046404,NA
Alterra_1865,1865_1,6.732585464,52.2551846,0,10,68.44547564,NA
Alterra_1865,1865_2,6.732585464,52.2551846,10,20,21.46171694,NA
Alterra_1865,1865_3,6.732585464,52.2551846,20,32,4.64037123,NA
Alterra_1865,1865_4,6.732585464,52.2551846,32,48,0,NA
Alterra_1865,1865_5,6.732585464,52.2551846,48,56,0,NA
Alterra_1865,1865_6,6.732585464,52.2551846,56,95,0,NA
Alterra_1865,1865_7,6.732585464,52.2551846,95,105,0,NA
Alterra_1877,1877_1,6.505722934,52.03728303,0,16,19.72157773,NA
Alterra_1877,1877_2,6.505722934,52.03728303,16,24,0,NA
Alterra_1877,1877_4,6.505722934,52.03728303,31,45,0.580046404,NA
Alterra_1877,1877_5,6.505722934,52.03728303,45,80,0,NA
Alterra_1877,1877_6,6.505722934,52.03728303,80,92,0,NA
Alterra_1877,1877_7,6.505722934,52.03728303,92,120,0,NA
Alterra_1894,1894_1,6.584334717,52.09911755,0,10,13.34106729,NA
Alterra_1894,1894_2,6.584334717,52.09911755,10,20,28.42227378,NA
Alterra_1894,1894_3,6.584334717,52.09911755,20,25,31.9025522,NA
Alterra_1894,1894_4,6.584334717,52.09911755,25,40,10.44083527,NA
Alterra_1894,1894_6,6.584334717,52.09911755,55,95,3.480278422,NA
Alterra_1894,1894_7,6.584334717,52.09911755,100,120,2.900232019,NA
Alterra_1897,1897_1,6.577429447,52.03711917,0,5,83.52668213,NA
Alterra_1897,1897_2,6.577429447,52.03711917,5,15,5.800464037,NA
Alterra_1897,1897_3,6.577429447,52.03711917,15,20,40.60324826,NA
Alterra_1897,1897_4,6.577429447,52.03711917,20,30,25.52204176,NA
Alterra_1897,1897_5,6.577429447,52.03711917,30,45,8.120649652,NA
Alterra_1897,1897_6,6.577429447,52.03711917,45,60,4.060324826,NA
Alterra_1897,1897_7,6.577429447,52.03711917,60,85,3.480278422,NA
Alterra_2083,2083_2,5.97816838,52.11863727,10,40,5.220417633,NA
Alterra_2083,2083_3,5.97816838,52.11863727,44,55,31.9025522,NA
Alterra_2083,2083_4,5.97816838,52.11863727,55,61,11.02088167,NA
Alterra_2083,2083_5,5.97816838,52.11863727,61,65,34.22273782,NA
Alterra_2083,2083_6,5.97816838,52.11863727,65,75,24.94199536,NA
Alterra_2083,2083_7,5.97816838,52.11863727,75,82,5.800464037,NA
Alterra_2083,2083_8,5.97816838,52.11863727,82,90,2.320185615,NA
Alterra_2083,2083_9,5.97816838,52.11863727,90,120,1.160092807,NA
Alterra_2109,2109_1,6.034477702,52.20076299,0,40,28.42227378,NA
Alterra_2109,2109_2,6.034477702,52.20076299,40,60,12.76102088,NA
Alterra_2109,2109_3,6.034477702,52.20076299,60,75,3.480278422,NA
Alterra_2109,2109_4,6.034477702,52.20076299,75,120,0.580046404,NA
Alterra_2233,2233_1,5.649529414,52.08567249,0,8,132.8306265,NA
Alterra_2233,2233_2,5.649529414,52.08567249,8,20,12.18097448,NA
Alterra_2233,2233_3,5.649529414,52.08567249,20,25,71.34570766,NA
Alterra_2233,2233_4,5.649529414,52.08567249,25,35,34.80278422,NA
Alterra_2233,2233_5,5.649529414,52.08567249,35,55,14.50116009,NA
Alterra_2233,2233_6,5.649529414,52.08567249,55,75,2.900232019,NA
Alterra_2248,2248_1,5.476592771,52.13536482,5,10,43.50348028,NA
Alterra_2248,2248_2,5.476592771,52.13536482,20,30,2.320185615,NA
Alterra_2248,2248_3,5.476592771,52.13536482,50,70,1.740139211,NA
Alterra_2478,2478_1,6.492596467,52.31412169,5,20,78.8863109,NA
Alterra_2478,2478_2,6.492596467,52.31412169,20,25,191.4153132,NA
Alterra_2478,2478_3,6.492596467,52.31412169,25,35,27.26218097,NA
Alterra_2478,2478_4,6.492596467,52.31412169,40,70,3.480278422,NA
Alterra_2478,2478_5,6.492596467,52.31412169,80,100,2.320185615,NA
Alterra_2478,2478_6,6.492596467,52.31412169,105,120,1.740139211,NA
Alterra_2481,2481_1,6.516618813,52.42534997,5,16,103.2482599,NA
Alterra_2481,2481_2,6.516618813,52.42534997,16,25,12.76102088,NA
Alterra_2481,2481_3,6.516618813,52.42534997,30,45,1.160092807,NA
Alterra_2481,2481_4,6.516618813,52.42534997,50,90,0,NA
Alterra_2481,2481_5,6.516618813,52.42534997,100,120,1.160092807,NA
Alterra_2513,2513_1,6.427497499,52.4462996,3,15,67.86542923,NA
Alterra_2513,2513_2,6.427497499,52.4462996,15,22,38.28306265,NA
Alterra_2513,2513_3,6.427497499,52.4462996,22,80,4.060324826,NA
Alterra_2517,2517_1,4.814746926,52.24096816,0,25,256.9605568,NA
Alterra_2519,2519_1,4.634477278,52.04383284,5,25,81.78654292,NA
Alterra_2519,2519_2,4.634477278,52.04383284,35,70,17.98143852,NA
Alterra_2519,2519_3,4.634477278,52.04383284,70,110,33.64269142,NA
Alterra_2522,2522_1,4.694523167,52.13399451,5,11,121.8097448,NA
Alterra_2522,2522_2,4.694523167,52.13399451,13,17,78.8863109,NA
Alterra_2522,2522_3,4.694523167,52.13399451,25,35,45.24361949,NA
Alterra_2522,2522_4,4.694523167,52.13399451,50,65,197.2157773,NA
Alterra_2522,2522_5,4.694523167,52.13399451,75,95,248.8399072,NA
Alterra_2522,2522_6,4.694523167,52.13399451,110,125,223.3178654,NA
Alterra_2523,2523_1,4.613644412,52.14436763,3,10,79.46635731,NA
Alterra_2523,2523_2,4.613644412,52.14436763,15,20,49.88399072,NA
Alterra_2523,2523_3,4.613644412,52.14436763,25,35,27.84222738,NA
Alterra_2523,2523_4,4.613644412,52.14436763,38,42,27.26218097,NA
Alterra_2523,2523_5,4.613644412,52.14436763,45,75,32.48259861,NA
Alterra_2523,2523_6,4.613644412,52.14436763,85,100,29.58236659,NA
Alterra_2523,2523_7,4.613644412,52.14436763,100,125,45.82366589,NA
Alterra_2524,2524_1,4.571659115,52.09141292,0,25,46.4037123,NA
Alterra_2524,2524_2,4.571659115,52.09141292,28,33,21.46171694,NA
Alterra_2524,2524_3,4.571659115,52.09141292,34,40,11.60092807,NA
Alterra_2524,2524_4,4.571659115,52.09141292,42,48,5.800464037,NA
Alterra_2524,2524_5,4.571659115,52.09141292,50,80,4.060324826,NA
Alterra_2524,2524_6,4.571659115,52.09141292,90,120,2.320185615,NA
Alterra_2526,2526_1,4.489887847,52.11589659,4,10,175.7540603,0.57
Alterra_2526,2526_2,4.489887847,52.11589659,10,20,78.3062645,1.02
Alterra_2526,2526_3,4.489887847,52.11589659,20,30,47.5638051,1.15
Alterra_2531,2531_1,4.540610643,52.14359642,7,14,40.02320186,1.146
Alterra_2531,2531_2,4.540610643,52.14359642,21,27,23.78190255,1.258
Alterra_2531,2531_4,4.540610643,52.14359642,40,46,2.320185615,1.234
Alterra_2531,2531_5,4.540610643,52.14359642,61,67,9.280742459,1.198
Alterra_2531,2531_7,4.540610643,52.14359642,90,95,9.860788863,1.45
Alterra_2535,2535_1,4.665195159,52.23147536,5,25,48.72389791,NA
Alterra_2535,2535_2,4.665195159,52.23147536,40,60,6.960556845,NA
Alterra_2535,2535_3,4.665195159,52.23147536,80,100,6.380510441,NA
Alterra_2537,2537_1,4.408452442,52.11425993,0,10,66.70533643,NA
Alterra_2537,2537_2,4.408452442,52.11425993,10,28,35.96287703,NA
Alterra_2537,2537_3,4.408452442,52.11425993,28,36,3.480278422,NA
Alterra_2539,2539_1,4.417980985,52.07209234,0,16,92.80742459,NA
Alterra_2539,2539_2,4.417980985,52.07209234,20,26,58.58468677,NA
Alterra_2539,2539_3,4.417980985,52.07209234,26,48,11.02088167,NA
Alterra_2539,2539_4,4.417980985,52.07209234,48,65,12.76102088,NA
Alterra_2539,2539_5,4.417980985,52.07209234,75,105,16.82134571,NA
Alterra_2539,2539_6,4.417980985,52.07209234,105,130,17.40139211,NA
Alterra_2539,2539_7,4.417980985,52.07209234,130,150,19.72157773,NA
Alterra_2539,2539_8,4.417980985,52.07209234,150,170,18.56148492,NA
Alterra_2548,2548_1,4.56007555,52.07074866,0,30,14.50116009,NA
Alterra_2548,2548_2,4.56007555,52.07074866,34,40,5.800464037,NA
Alterra_2548,2548_3,4.56007555,52.07074866,45,75,1.160092807,1.48
Alterra_2548,2548_4,4.56007555,52.07074866,80,100,2.900232019,NA
Alterra_2548,2548_5,4.56007555,52.07074866,100,120,4.060324826,NA
Alterra_2551,2551_1,6.988674749,52.32776925,5,28,19.72157773,1.475
Alterra_2551,2551_2,6.988674749,52.32776925,28,67,5.220417633,1.326
Alterra_2551,2551_3,6.988674749,52.32776925,67,83,5.220417633,1.342
Alterra_2551,2551_4,6.988674749,52.32776925,83,110,2.900232019,1.409
Alterra_2551,2551_5,6.988674749,52.32776925,110,130,1.160092807,1.481
Alterra_2551,2551_6,6.988674749,52.32776925,130,190,0,NA
Alterra_2551,2551_7,6.988674749,52.32776925,190,220,0,NA
Alterra_2553,2553_1,4.4227842,52.15374772,0,17,45.82366589,NA
Alterra_2553,2553_2,4.4227842,52.15374772,17,36,13.34106729,NA
Alterra_2553,2553_3,4.4227842,52.15374772,36,60,1.160092807,NA
Alterra_2553,2553_4,4.4227842,52.15374772,60,85,22.62180974,NA
Alterra_2553,2553_5,4.4227842,52.15374772,85,100,38.28306265,0.808
Alterra_2553,2553_6,4.4227842,52.15374772,100,120,23.78190255,0.911
Alterra_2555,2555_1,4.566793144,52.18957687,5,15,71.92575406,NA
Alterra_2555,2555_2,4.566793144,52.18957687,18,28,49.30394432,NA
Alterra_2555,2555_3,4.566793144,52.18957687,30,35,8.120649652,NA
Alterra_2555,2555_4,4.566793144,52.18957687,40,50,194.3155452,NA
Alterra_2555,2555_5,4.566793144,52.18957687,57,67,509.8607889,NA
Alterra_2555,2555_7,4.566793144,52.18957687,95,110,504.6403712,NA
Alterra_2557,2557_1,4.580822057,52.173989,3,8,110.2088167,0.74
Alterra_2557,2557_2,4.580822057,52.173989,10,27,85.26682135,0.61
Alterra_2557,2557_3,4.580822057,52.173989,30,38,174.0139211,NA
Alterra_2562,2562_1,4.4700111,52.20931305,0,10,44.66357309,NA
Alterra_2562,2562_2,4.4700111,52.20931305,10,25,23.78190255,NA
Alterra_2562,2562_3,4.4700111,52.20931305,25,40,11.02088167,NA
Alterra_2562,2562_4,4.4700111,52.20931305,40,54,0.580046404,NA
Alterra_2562,2562_5,4.4700111,52.20931305,54,66,1.740139211,NA
Alterra_2562,2562_6,4.4700111,52.20931305,69,88,62.6450116,NA
Alterra_2626,2626_1,6.80125899,52.36503542,5,28,34.80278422,1.309
Alterra_2626,2626_2,6.80125899,52.36503542,28,38,22.62180974,1.339
Alterra_2626,2626_4,6.80125899,52.36503542,42,57,2.900232019,1.609
Alterra_2626,2626_5,6.80125899,52.36503542,57,100,1.160092807,1.671
Alterra_2626,2626_7,6.80125899,52.36503542,150,180,0.580046404,NA
Alterra_2627,2627_1,6.832881726,52.31485491,10,25,20.30162413,NA
Alterra_2627,2627_2,6.832881726,52.31485491,25,40,6.960556845,NA
Alterra_2627,2627_4,6.832881726,52.31485491,50,70,0,NA
Alterra_2627,2627_5,6.832881726,52.31485491,70,90,0.580046404,NA
Alterra_2628,2628_1,6.81471388,52.32001955,5,20,22.62180974,NA
Alterra_2628,2628_2,6.81471388,52.32001955,25,50,11.02088167,NA
Alterra_2628,2628_3,6.81471388,52.32001955,60,80,0.580046404,NA
